esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,tassarole,sift,sauvola,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,3160,2900,954,778,0.815514,0.15291534548295155,0.03890976840417347,0.4253704677588811,True,True,,,275.7,0.6
E1,tassarole,sift,sauvola,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,3160,2694,884,683,0.772624,0.19242836732821017,0.04896397535176506,0.29859383064306105,True,True,,,271.0,0.8
E1,tassarole,sift,sauvola,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,3160,2647,863,678,0.785632,0.26430827758577646,0.06725403415653357,0.34773270279449203,True,True,,,274.6,0.7
E1,tassarole,sift,sauvola,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,3160,3130,2952,2932,0.993225,0.5024040173771125,0.1278382094336584,0.5082674028914994,True,True,,,286.3,1.0
E1,tassarole,orb,none,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2923,2166,0.74102,1.3964519670851017,0.3553313923807054,4.869964963973813,True,False,,,884.8,1.2
E1,tassarole,orb,none,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2915,2542,0.872041,0.3229733037937427,0.08218152607022922,0.8401747650936685,True,True,,,98.4,1.3
E1,tassarole,orb,none,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2716,2145,0.789764,0.6127293700010974,0.15591082638488923,1.412368263623992,True,True,,,101.8,1.3
E1,tassarole,orb,none,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,5000,4743,2221,1496,0.67357,1.4152530947477209,0.3601153957178418,4.474056128755125,True,False,,,96.8,1.5
E1,tassarole,orb,none,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,5000,3868,1391,747,0.537024,1.0946785115765547,0.27854423130618905,3.4971973945604784,True,False,,,109.7,1.7
E1,tassarole,orb,none,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,5000,3620,1110,499,0.44955,0.7268101263610671,0.1849390170829526,2.1107510684244213,True,True,,,78.2,4.8
E1,tassarole,orb,none,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,5000,3424,956,324,0.338912,0.9988396124408652,0.2541577359044154,2.7009698251086127,True,True,,,77.3,7.7
E1,tassarole,orb,none,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,5000,3279,784,177,0.225765,0.8914918362291518,0.22684277220401636,2.868100412785691,True,True,,,74.4,38.3
